Pathway1,Pathway2,Edge_Type
BIOCARTA_MRP_PATHWAY,BIOCARTA_DICER_PATHWAY,RegNetwork
BIOCARTA_MRP_PATHWAY,BIOCARTA_PLCD_PATHWAY,RegNetwork
BIOCARTA_MRP_PATHWAY,BIOCARTA_RAN_PATHWAY,RegNetwork
BIOCARTA_MSP_PATHWAY,BIOCARTA_TSP1_PATHWAY,RegNetwork
BIOCARTA_MSP_PATHWAY,BIOCARTA_PCAF_PATHWAY,RegNetwork
BIOCARTA_MSP_PATHWAY,BIOCARTA_PKC_PATHWAY,RegNetwork
BIOCARTA_MSP_PATHWAY,BIOCARTA_EFP_PATHWAY,RegNetwork
BIOCARTA_MSP_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_MTA3_PATHWAY,BIOCARTA_CHREBP_PATHWAY,RegNetwork
BIOCARTA_MTA3_PATHWAY,BIOCARTA_CREB_PATHWAY,RegNetwork
BIOCARTA_MTA3_PATHWAY,BIOCARTA_LEPTIN_PATHWAY,RegNetwork
BIOCARTA_MTA3_PATHWAY,BIOCARTA_IGF1R_PATHWAY,RegNetwork
BIOCARTA_MTA3_PATHWAY,BIOCARTA_AKAP95_PATHWAY,RegNetwork
BIOCARTA_MTOR_PATHWAY,BIOCARTA_EIF4_PATHWAY,RegNetwork
BIOCARTA_MTOR_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_MTOR_PATHWAY,BIOCARTA_HCMV_PATHWAY,RegNetwork
BIOCARTA_MTOR_PATHWAY,BIOCARTA_MAPK_PATHWAY,RegNetwork
BIOCARTA_MTOR_PATHWAY,BIOCARTA_IL2RB_PATHWAY,RegNetwork
BIOCARTA_MYOSIN_PATHWAY,BIOCARTA_PAR1_PATHWAY,RegNetwork
BIOCARTA_MYOSIN_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_MYOSIN_PATHWAY,BIOCARTA_VIP_PATHWAY,RegNetwork
BIOCARTA_MYOSIN_PATHWAY,BIOCARTA_PKC_PATHWAY,RegNetwork
BIOCARTA_MYOSIN_PATHWAY,BIOCARTA_D4GDI_PATHWAY,RegNetwork
BIOCARTA_NDKDYNAMIN_PATHWAY,BIOCARTA_PGC1A_PATHWAY,RegNetwork
BIOCARTA_NDKDYNAMIN_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_NDKDYNAMIN_PATHWAY,BIOCARTA_BCR_PATHWAY,RegNetwork
BIOCARTA_NDKDYNAMIN_PATHWAY,BIOCARTA_CALCINEURIN_PATHWAY,RegNetwork
BIOCARTA_NDKDYNAMIN_PATHWAY,BIOCARTA_TERC_PATHWAY,RegNetwork
BIOCARTA_NEUTROPHIL_PATHWAY,BIOCARTA_MONOCYTE_PATHWAY,RegNetwork
BIOCARTA_NEUTROPHIL_PATHWAY,BIOCARTA_LYMPHOCYTE_PATHWAY,RegNetwork
BIOCARTA_NEUTROPHIL_PATHWAY,BIOCARTA_GRANULOCYTES_PATHWAY,RegNetwork
BIOCARTA_NEUTROPHIL_PATHWAY,BIOCARTA_LYM_PATHWAY,RegNetwork
BIOCARTA_NEUTROPHIL_PATHWAY,BIOCARTA_TCYTOTOXIC_PATHWAY,RegNetwork
BIOCARTA_NFAT_PATHWAY,BIOCARTA_FMLP_PATHWAY,RegNetwork
BIOCARTA_NFAT_PATHWAY,BIOCARTA_VIP_PATHWAY,RegNetwork
BIOCARTA_NFAT_PATHWAY,BIOCARTA_FCER1_PATHWAY,RegNetwork
BIOCARTA_NFAT_PATHWAY,BIOCARTA_HCMV_PATHWAY,RegNetwork
BIOCARTA_NFAT_PATHWAY,BIOCARTA_MAPK_PATHWAY,RegNetwork
BIOCARTA_NFKB_PATHWAY,BIOCARTA_DEATH_PATHWAY,RegNetwork
BIOCARTA_NFKB_PATHWAY,BIOCARTA_CD40_PATHWAY,RegNetwork
BIOCARTA_NFKB_PATHWAY,BIOCARTA_RELA_PATHWAY,RegNetwork
BIOCARTA_NFKB_PATHWAY,BIOCARTA_RNA_PATHWAY,RegNetwork
BIOCARTA_NFKB_PATHWAY,BIOCARTA_IL1R_PATHWAY,RegNetwork
BIOCARTA_NGF_PATHWAY,BIOCARTA_IL6_PATHWAY,RegNetwork
BIOCARTA_NGF_PATHWAY,BIOCARTA_ERK_PATHWAY,RegNetwork
BIOCARTA_NGF_PATHWAY,BIOCARTA_IL3_PATHWAY,RegNetwork
BIOCARTA_NGF_PATHWAY,BIOCARTA_CREB_PATHWAY,RegNetwork
BIOCARTA_NGF_PATHWAY,BIOCARTA_EPO_PATHWAY,RegNetwork
BIOCARTA_NKCELLS_PATHWAY,BIOCARTA_CDK5_PATHWAY,RegNetwork
BIOCARTA_NKCELLS_PATHWAY,BIOCARTA_HCMV_PATHWAY,RegNetwork
BIOCARTA_NKCELLS_PATHWAY,BIOCARTA_FMLP_PATHWAY,RegNetwork
BIOCARTA_NKCELLS_PATHWAY,BIOCARTA_ERK_PATHWAY,RegNetwork
BIOCARTA_NKCELLS_PATHWAY,BIOCARTA_CDMAC_PATHWAY,RegNetwork
BIOCARTA_NKT_PATHWAY,BIOCARTA_CARDIACEGF_PATHWAY,RegNetwork
BIOCARTA_NKT_PATHWAY,BIOCARTA_FMLP_PATHWAY,RegNetwork
BIOCARTA_NKT_PATHWAY,BIOCARTA_DEATH_PATHWAY,RegNetwork
BIOCARTA_NKT_PATHWAY,BIOCARTA_D4GDI_PATHWAY,RegNetwork
BIOCARTA_NKT_PATHWAY,BIOCARTA_CDMAC_PATHWAY,RegNetwork
BIOCARTA_NO1_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_NO1_PATHWAY,BIOCARTA_EFP_PATHWAY,RegNetwork
BIOCARTA_NO1_PATHWAY,BIOCARTA_PELP1_PATHWAY,RegNetwork
BIOCARTA_NO1_PATHWAY,BIOCARTA_NUCLEARRS_PATHWAY,RegNetwork
BIOCARTA_NO1_PATHWAY,BIOCARTA_AGPCR_PATHWAY,RegNetwork
BIOCARTA_NO2IL12_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,RegNetwork
BIOCARTA_NO2IL12_PATHWAY,BIOCARTA_NKT_PATHWAY,RegNetwork
BIOCARTA_NO2IL12_PATHWAY,BIOCARTA_TH1TH2_PATHWAY,RegNetwork
BIOCARTA_NO2IL12_PATHWAY,BIOCARTA_TOB1_PATHWAY,RegNetwork
BIOCARTA_NO2IL12_PATHWAY,BIOCARTA_EIF4_PATHWAY,RegNetwork
BIOCARTA_NOS1_PATHWAY,BIOCARTA_VIP_PATHWAY,RegNetwork
BIOCARTA_NOS1_PATHWAY,BIOCARTA_FMLP_PATHWAY,RegNetwork
BIOCARTA_NOS1_PATHWAY,BIOCARTA_FCER1_PATHWAY,RegNetwork
BIOCARTA_NOS1_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_NOS1_PATHWAY,BIOCARTA_CALCINEURIN_PATHWAY,RegNetwork
BIOCARTA_NOTCH_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_NOTCH_PATHWAY,BIOCARTA_ERBB4_PATHWAY,RegNetwork
BIOCARTA_NOTCH_PATHWAY,BIOCARTA_MELANOCYTE_PATHWAY,RegNetwork
BIOCARTA_NOTCH_PATHWAY,BIOCARTA_MTA3_PATHWAY,RegNetwork
BIOCARTA_NOTCH_PATHWAY,BIOCARTA_TERC_PATHWAY,RegNetwork
BIOCARTA_NPC_PATHWAY,BIOCARTA_RAN_PATHWAY,RegNetwork
BIOCARTA_NPC_PATHWAY,BIOCARTA_RANMS_PATHWAY,RegNetwork
BIOCARTA_NPC_PATHWAY,BIOCARTA_RANBP2_PATHWAY,RegNetwork
BIOCARTA_NPC_PATHWAY,BIOCARTA_FLUMAZENIL_PATHWAY,RegNetwork
BIOCARTA_NPC_PATHWAY,BIOCARTA_MELANOCYTE_PATHWAY,RegNetwork
BIOCARTA_NPP1_PATHWAY,BIOCARTA_VITCB_PATHWAY,RegNetwork
BIOCARTA_NPP1_PATHWAY,BIOCARTA_ACE2_PATHWAY,RegNetwork
BIOCARTA_NPP1_PATHWAY,BIOCARTA_PLATELETAPP_PATHWAY,RegNetwork
BIOCARTA_NPP1_PATHWAY,BIOCARTA_AMI_PATHWAY,RegNetwork
BIOCARTA_NPP1_PATHWAY,BIOCARTA_INTRINSIC_PATHWAY,RegNetwork
BIOCARTA_NTHI_PATHWAY,BIOCARTA_DEATH_PATHWAY,RegNetwork
BIOCARTA_NTHI_PATHWAY,BIOCARTA_FMLP_PATHWAY,RegNetwork
BIOCARTA_NTHI_PATHWAY,BIOCARTA_RNA_PATHWAY,RegNetwork
BIOCARTA_NTHI_PATHWAY,BIOCARTA_MAPK_PATHWAY,RegNetwork
BIOCARTA_NTHI_PATHWAY,BIOCARTA_TID_PATHWAY,RegNetwork
BIOCARTA_NUCLEARRS_PATHWAY,BIOCARTA_PPARG_PATHWAY,RegNetwork
BIOCARTA_NUCLEARRS_PATHWAY,BIOCARTA_PPARA_PATHWAY,RegNetwork
BIOCARTA_NUCLEARRS_PATHWAY,BIOCARTA_CHREBP_PATHWAY,RegNetwork
BIOCARTA_NUCLEARRS_PATHWAY,BIOCARTA_LEPTIN_PATHWAY,RegNetwork
BIOCARTA_NUCLEARRS_PATHWAY,BIOCARTA_FXR_PATHWAY,RegNetwork
BIOCARTA_P27_PATHWAY,BIOCARTA_ARF_PATHWAY,RegNetwork
BIOCARTA_P27_PATHWAY,BIOCARTA_CREB_PATHWAY,RegNetwork
BIOCARTA_P27_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,RegNetwork
BIOCARTA_P27_PATHWAY,BIOCARTA_FBW7_PATHWAY,RegNetwork
BIOCARTA_P27_PATHWAY,BIOCARTA_SKP2E2F_PATHWAY,RegNetwork
BIOCARTA_P35ALZHEIMERS_PATHWAY,BIOCARTA_UCALPAIN_PATHWAY,RegNetwork
BIOCARTA_P35ALZHEIMERS_PATHWAY,BIOCARTA_REELIN_PATHWAY,RegNetwork
BIOCARTA_P35ALZHEIMERS_PATHWAY,BIOCARTA_CK1_PATHWAY,RegNetwork
BIOCARTA_P35ALZHEIMERS_PATHWAY,BIOCARTA_MCALPAIN_PATHWAY,RegNetwork
BIOCARTA_P35ALZHEIMERS_PATHWAY,BIOCARTA_CDK5_PATHWAY,RegNetwork
BIOCARTA_P38MAPK_PATHWAY,BIOCARTA_CREB_PATHWAY,RegNetwork
BIOCARTA_P38MAPK_PATHWAY,BIOCARTA_LEPTIN_PATHWAY,RegNetwork
BIOCARTA_P38MAPK_PATHWAY,BIOCARTA_AKAPCENTROSOME_PATHWAY,RegNetwork
BIOCARTA_P38MAPK_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,RegNetwork
BIOCARTA_P38MAPK_PATHWAY,BIOCARTA_BAD_PATHWAY,RegNetwork
BIOCARTA_P53_PATHWAY,BIOCARTA_G2_PATHWAY,RegNetwork
BIOCARTA_P53_PATHWAY,BIOCARTA_FBW7_PATHWAY,RegNetwork
BIOCARTA_P53_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_P53_PATHWAY,BIOCARTA_D4GDI_PATHWAY,RegNetwork
BIOCARTA_P53_PATHWAY,BIOCARTA_SKP2E2F_PATHWAY,RegNetwork
BIOCARTA_P53HYPOXIA_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_P53HYPOXIA_PATHWAY,BIOCARTA_G2_PATHWAY,RegNetwork
BIOCARTA_P53HYPOXIA_PATHWAY,BIOCARTA_D4GDI_PATHWAY,RegNetwork
BIOCARTA_P53HYPOXIA_PATHWAY,BIOCARTA_TID_PATHWAY,RegNetwork
BIOCARTA_P53HYPOXIA_PATHWAY,BIOCARTA_AKT_PATHWAY,RegNetwork
BIOCARTA_PAR1_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_PAR1_PATHWAY,BIOCARTA_CARDIACEGF_PATHWAY,RegNetwork
BIOCARTA_PAR1_PATHWAY,BIOCARTA_VIP_PATHWAY,RegNetwork
BIOCARTA_PAR1_PATHWAY,BIOCARTA_TID_PATHWAY,RegNetwork
BIOCARTA_PAR1_PATHWAY,BIOCARTA_HCMV_PATHWAY,RegNetwork
BIOCARTA_PARKIN_PATHWAY,BIOCARTA_SUMO_PATHWAY,RegNetwork
BIOCARTA_PARKIN_PATHWAY,BIOCARTA_CTBP1_PATHWAY,RegNetwork
BIOCARTA_PARKIN_PATHWAY,BIOCARTA_RANBP2_PATHWAY,RegNetwork
BIOCARTA_PARKIN_PATHWAY,BIOCARTA_PML_PATHWAY,RegNetwork
BIOCARTA_PARKIN_PATHWAY,BIOCARTA_CDC42RAC_PATHWAY,RegNetwork
BIOCARTA_PCAF_PATHWAY,BIOCARTA_CYTOKINE_PATHWAY,RegNetwork
BIOCARTA_PCAF_PATHWAY,BIOCARTA_INFLAM_PATHWAY,RegNetwork
BIOCARTA_PCAF_PATHWAY,BIOCARTA_NTHI_PATHWAY,RegNetwork
BIOCARTA_PCAF_PATHWAY,BIOCARTA_IL1R_PATHWAY,RegNetwork
BIOCARTA_PCAF_PATHWAY,BIOCARTA_TH1TH2_PATHWAY,RegNetwork
BIOCARTA_PDGF_PATHWAY,BIOCARTA_CREB_PATHWAY,RegNetwork
BIOCARTA_PDGF_PATHWAY,BIOCARTA_LEPTIN_PATHWAY,RegNetwork
BIOCARTA_PDGF_PATHWAY,BIOCARTA_IL6_PATHWAY,RegNetwork
BIOCARTA_PDGF_PATHWAY,BIOCARTA_IL3_PATHWAY,RegNetwork
BIOCARTA_PDGF_PATHWAY,BIOCARTA_EPO_PATHWAY,RegNetwork
BIOCARTA_PDZS_PATHWAY,BIOCARTA_UCALPAIN_PATHWAY,RegNetwork
BIOCARTA_PDZS_PATHWAY,BIOCARTA_NOS1_PATHWAY,RegNetwork
BIOCARTA_PDZS_PATHWAY,BIOCARTA_SALMONELLA_PATHWAY,RegNetwork
BIOCARTA_PDZS_PATHWAY,BIOCARTA_EPHA4_PATHWAY,RegNetwork
BIOCARTA_PDZS_PATHWAY,BIOCARTA_EPONFKB_PATHWAY,RegNetwork
BIOCARTA_PELP1_PATHWAY,BIOCARTA_CREB_PATHWAY,RegNetwork
BIOCARTA_PELP1_PATHWAY,BIOCARTA_IGF1R_PATHWAY,RegNetwork
BIOCARTA_PELP1_PATHWAY,BIOCARTA_S1P_PATHWAY,RegNetwork
BIOCARTA_PELP1_PATHWAY,BIOCARTA_CYTOKINE_PATHWAY,RegNetwork
BIOCARTA_PELP1_PATHWAY,BIOCARTA_EFP_PATHWAY,RegNetwork
BIOCARTA_PEPI_PATHWAY,BIOCARTA_FREE_PATHWAY,RegNetwork
BIOCARTA_PEPI_PATHWAY,BIOCARTA_LYM_PATHWAY,RegNetwork
BIOCARTA_PEPI_PATHWAY,BIOCARTA_IL17_PATHWAY,RegNetwork
BIOCARTA_PEPI_PATHWAY,BIOCARTA_STEM_PATHWAY,RegNetwork
BIOCARTA_PEPI_PATHWAY,BIOCARTA_GRANULOCYTES_PATHWAY,RegNetwork
BIOCARTA_PGC1A_PATHWAY,BIOCARTA_CACAM_PATHWAY,RegNetwork
BIOCARTA_PGC1A_PATHWAY,BIOCARTA_FMLP_PATHWAY,RegNetwork
BIOCARTA_PGC1A_PATHWAY,BIOCARTA_VIP_PATHWAY,RegNetwork
BIOCARTA_PGC1A_PATHWAY,BIOCARTA_CALCINEURIN_PATHWAY,RegNetwork
BIOCARTA_PGC1A_PATHWAY,BIOCARTA_HDAC_PATHWAY,RegNetwork
BIOCARTA_PITX2_PATHWAY,BIOCARTA_CREB_PATHWAY,RegNetwork
BIOCARTA_PITX2_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,RegNetwork
BIOCARTA_PITX2_PATHWAY,BIOCARTA_LEPTIN_PATHWAY,RegNetwork
BIOCARTA_PITX2_PATHWAY,BIOCARTA_BAD_PATHWAY,RegNetwork
BIOCARTA_PITX2_PATHWAY,BIOCARTA_ARF_PATHWAY,RegNetwork
BIOCARTA_PKC_PATHWAY,BIOCARTA_CYTOKINE_PATHWAY,RegNetwork
BIOCARTA_PKC_PATHWAY,BIOCARTA_IL1R_PATHWAY,RegNetwork
BIOCARTA_PKC_PATHWAY,BIOCARTA_INFLAM_PATHWAY,RegNetwork
BIOCARTA_PKC_PATHWAY,BIOCARTA_41BB_PATHWAY,RegNetwork
BIOCARTA_PKC_PATHWAY,BIOCARTA_TOLL_PATHWAY,RegNetwork
BIOCARTA_PLATELETAPP_PATHWAY,BIOCARTA_AMI_PATHWAY,RegNetwork
BIOCARTA_PLATELETAPP_PATHWAY,BIOCARTA_INTRINSIC_PATHWAY,RegNetwork
BIOCARTA_PLATELETAPP_PATHWAY,BIOCARTA_NUCLEARRS_PATHWAY,RegNetwork
BIOCARTA_PLATELETAPP_PATHWAY,BIOCARTA_P38MAPK_PATHWAY,RegNetwork
BIOCARTA_PLATELETAPP_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_PLC_PATHWAY,BIOCARTA_EFP_PATHWAY,RegNetwork
BIOCARTA_PLC_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_PLC_PATHWAY,BIOCARTA_TEL_PATHWAY,RegNetwork
BIOCARTA_PLC_PATHWAY,BIOCARTA_CARM_ER_PATHWAY,RegNetwork
BIOCARTA_PLC_PATHWAY,BIOCARTA_NUCLEARRS_PATHWAY,RegNetwork
BIOCARTA_PLCD_PATHWAY,BIOCARTA_PKC_PATHWAY,RegNetwork
BIOCARTA_PLCD_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_PLCD_PATHWAY,BIOCARTA_MITR_PATHWAY,RegNetwork
BIOCARTA_PLCD_PATHWAY,BIOCARTA_FOSB_PATHWAY,RegNetwork
BIOCARTA_PLCD_PATHWAY,BIOCARTA_TERC_PATHWAY,RegNetwork
BIOCARTA_PLCE_PATHWAY,BIOCARTA_P38MAPK_PATHWAY,RegNetwork
BIOCARTA_PLCE_PATHWAY,BIOCARTA_VIP_PATHWAY,RegNetwork
BIOCARTA_PLCE_PATHWAY,BIOCARTA_CSK_PATHWAY,RegNetwork
BIOCARTA_PLCE_PATHWAY,BIOCARTA_MAPK_PATHWAY,RegNetwork
BIOCARTA_PLCE_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_PLK3_PATHWAY,BIOCARTA_ATM_PATHWAY,RegNetwork
BIOCARTA_PLK3_PATHWAY,BIOCARTA_P53HYPOXIA_PATHWAY,RegNetwork
BIOCARTA_PLK3_PATHWAY,BIOCARTA_P53_PATHWAY,RegNetwork
BIOCARTA_PLK3_PATHWAY,BIOCARTA_AKAP95_PATHWAY,RegNetwork
BIOCARTA_PLK3_PATHWAY,BIOCARTA_G2_PATHWAY,RegNetwork
BIOCARTA_PML_PATHWAY,BIOCARTA_LEPTIN_PATHWAY,RegNetwork
BIOCARTA_PML_PATHWAY,BIOCARTA_CREB_PATHWAY,RegNetwork
BIOCARTA_PML_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,RegNetwork
BIOCARTA_PML_PATHWAY,BIOCARTA_ARF_PATHWAY,RegNetwork
BIOCARTA_PML_PATHWAY,BIOCARTA_FAS_PATHWAY,RegNetwork
BIOCARTA_PPARA_PATHWAY,BIOCARTA_CREB_PATHWAY,RegNetwork
BIOCARTA_PPARA_PATHWAY,BIOCARTA_IGF1R_PATHWAY,RegNetwork
BIOCARTA_PPARA_PATHWAY,BIOCARTA_NUCLEARRS_PATHWAY,RegNetwork
BIOCARTA_PPARA_PATHWAY,BIOCARTA_LEPTIN_PATHWAY,RegNetwork
BIOCARTA_PPARA_PATHWAY,BIOCARTA_BAD_PATHWAY,RegNetwork
BIOCARTA_PPARG_PATHWAY,BIOCARTA_NUCLEARRS_PATHWAY,RegNetwork
BIOCARTA_PPARG_PATHWAY,BIOCARTA_LEPTIN_PATHWAY,RegNetwork
BIOCARTA_PPARG_PATHWAY,BIOCARTA_IGF1R_PATHWAY,RegNetwork
BIOCARTA_PPARG_PATHWAY,BIOCARTA_NFAT_PATHWAY,RegNetwork
BIOCARTA_PPARG_PATHWAY,BIOCARTA_CREB_PATHWAY,RegNetwork
BIOCARTA_PRC2_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_PRC2_PATHWAY,BIOCARTA_MTA3_PATHWAY,RegNetwork
BIOCARTA_PRC2_PATHWAY,BIOCARTA_CARM_ER_PATHWAY,RegNetwork
BIOCARTA_PRC2_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,RegNetwork
BIOCARTA_PRC2_PATHWAY,BIOCARTA_IGF1R_PATHWAY,RegNetwork
BIOCARTA_PRION_PATHWAY,BIOCARTA_ARENRF2_PATHWAY,RegNetwork
BIOCARTA_PRION_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,RegNetwork
BIOCARTA_PRION_PATHWAY,BIOCARTA_GATA3_PATHWAY,RegNetwork
BIOCARTA_PRION_PATHWAY,BIOCARTA_P53HYPOXIA_PATHWAY,RegNetwork
BIOCARTA_PRION_PATHWAY,BIOCARTA_KERATINOCYTE_PATHWAY,RegNetwork
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_MHC_PATHWAY,RegNetwork
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_ACTINY_PATHWAY,RegNetwork
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_KREB_PATHWAY,RegNetwork
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_RELA_PATHWAY,RegNetwork
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_NO1_PATHWAY,RegNetwork
BIOCARTA_PS1_PATHWAY,BIOCARTA_CELL2CELL_PATHWAY,RegNetwork
BIOCARTA_PS1_PATHWAY,BIOCARTA_PITX2_PATHWAY,RegNetwork
BIOCARTA_PS1_PATHWAY,BIOCARTA_FMLP_PATHWAY,RegNetwork
BIOCARTA_PS1_PATHWAY,BIOCARTA_ALK_PATHWAY,RegNetwork
BIOCARTA_PS1_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_PTC1_PATHWAY,BIOCARTA_SRCRPTP_PATHWAY,RegNetwork
BIOCARTA_PTC1_PATHWAY,BIOCARTA_CDC25_PATHWAY,RegNetwork
BIOCARTA_PTC1_PATHWAY,BIOCARTA_RB_PATHWAY,RegNetwork
BIOCARTA_PTC1_PATHWAY,BIOCARTA_CELLCYCLE_PATHWAY,RegNetwork
BIOCARTA_PTC1_PATHWAY,BIOCARTA_G2_PATHWAY,RegNetwork
BIOCARTA_PTDINS_PATHWAY,BIOCARTA_HCMV_PATHWAY,RegNetwork
BIOCARTA_PTDINS_PATHWAY,BIOCARTA_FMLP_PATHWAY,RegNetwork
BIOCARTA_PTDINS_PATHWAY,BIOCARTA_P38MAPK_PATHWAY,RegNetwork
BIOCARTA_PTDINS_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_PTDINS_PATHWAY,BIOCARTA_MAPK_PATHWAY,RegNetwork
BIOCARTA_PTEN_PATHWAY,BIOCARTA_ERK_PATHWAY,RegNetwork
BIOCARTA_PTEN_PATHWAY,BIOCARTA_CDK5_PATHWAY,RegNetwork
BIOCARTA_PTEN_PATHWAY,BIOCARTA_EFP_PATHWAY,RegNetwork
BIOCARTA_PTEN_PATHWAY,BIOCARTA_IL3_PATHWAY,RegNetwork
BIOCARTA_PTEN_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_PYK2_PATHWAY,BIOCARTA_FMLP_PATHWAY,RegNetwork
BIOCARTA_PYK2_PATHWAY,BIOCARTA_AT1R_PATHWAY,RegNetwork
BIOCARTA_PYK2_PATHWAY,BIOCARTA_IL3_PATHWAY,RegNetwork
BIOCARTA_PYK2_PATHWAY,BIOCARTA_IL6_PATHWAY,RegNetwork
BIOCARTA_PYK2_PATHWAY,BIOCARTA_ERK_PATHWAY,RegNetwork
BIOCARTA_RAB_PATHWAY,BIOCARTA_SALMONELLA_PATHWAY,RegNetwork
BIOCARTA_RAB_PATHWAY,BIOCARTA_EEA1_PATHWAY,RegNetwork
BIOCARTA_RAB_PATHWAY,BIOCARTA_EPHA4_PATHWAY,RegNetwork
BIOCARTA_RAB_PATHWAY,BIOCARTA_ACTINY_PATHWAY,RegNetwork
BIOCARTA_RAB_PATHWAY,BIOCARTA_HSP27_PATHWAY,RegNetwork
BIOCARTA_RAC1_PATHWAY,BIOCARTA_CDC42RAC_PATHWAY,RegNetwork
BIOCARTA_RAC1_PATHWAY,BIOCARTA_MAPK_PATHWAY,RegNetwork
BIOCARTA_RAC1_PATHWAY,BIOCARTA_FMLP_PATHWAY,RegNetwork
BIOCARTA_RAC1_PATHWAY,BIOCARTA_P38MAPK_PATHWAY,RegNetwork
BIOCARTA_RAC1_PATHWAY,BIOCARTA_HCMV_PATHWAY,RegNetwork
BIOCARTA_RACC_PATHWAY,BIOCARTA_BARRESTIN_PATHWAY,RegNetwork
BIOCARTA_RACC_PATHWAY,BIOCARTA_BARR_MAPK_PATHWAY,RegNetwork
BIOCARTA_RACC_PATHWAY,BIOCARTA_GCR_PATHWAY,RegNetwork
BIOCARTA_RACC_PATHWAY,BIOCARTA_BARRESTIN_SRC_PATHWAY,RegNetwork
BIOCARTA_RACC_PATHWAY,BIOCARTA_CHREBP_PATHWAY,RegNetwork
BIOCARTA_RACCYCD_PATHWAY,BIOCARTA_DEATH_PATHWAY,RegNetwork
BIOCARTA_RACCYCD_PATHWAY,BIOCARTA_TID_PATHWAY,RegNetwork
BIOCARTA_RACCYCD_PATHWAY,BIOCARTA_TERT_PATHWAY,RegNetwork
BIOCARTA_RACCYCD_PATHWAY,BIOCARTA_FMLP_PATHWAY,RegNetwork
BIOCARTA_RACCYCD_PATHWAY,BIOCARTA_EFP_PATHWAY,RegNetwork
BIOCARTA_RAN_PATHWAY,BIOCARTA_RANMS_PATHWAY,RegNetwork
BIOCARTA_RAN_PATHWAY,BIOCARTA_NPC_PATHWAY,RegNetwork
BIOCARTA_RAN_PATHWAY,BIOCARTA_RANBP2_PATHWAY,RegNetwork
BIOCARTA_RAN_PATHWAY,BIOCARTA_WNT_LRP6_PATHWAY,RegNetwork
BIOCARTA_RAN_PATHWAY,BIOCARTA_PEPI_PATHWAY,RegNetwork
BIOCARTA_RANBP2_PATHWAY,BIOCARTA_LEPTIN_PATHWAY,RegNetwork
BIOCARTA_RANBP2_PATHWAY,BIOCARTA_AKAP95_PATHWAY,RegNetwork
BIOCARTA_RANBP2_PATHWAY,BIOCARTA_AKAPCENTROSOME_PATHWAY,RegNetwork
BIOCARTA_RANBP2_PATHWAY,BIOCARTA_AGPCR_PATHWAY,RegNetwork
BIOCARTA_RANBP2_PATHWAY,BIOCARTA_STATHMIN_PATHWAY,RegNetwork
BIOCARTA_RANKL_PATHWAY,BIOCARTA_CYTOKINE_PATHWAY,RegNetwork
BIOCARTA_RANKL_PATHWAY,BIOCARTA_INFLAM_PATHWAY,RegNetwork
BIOCARTA_RANKL_PATHWAY,BIOCARTA_IL1R_PATHWAY,RegNetwork
BIOCARTA_RANKL_PATHWAY,BIOCARTA_TH1TH2_PATHWAY,RegNetwork
BIOCARTA_RANKL_PATHWAY,BIOCARTA_NTHI_PATHWAY,RegNetwork
BIOCARTA_RANMS_PATHWAY,BIOCARTA_RAN_PATHWAY,RegNetwork
BIOCARTA_RANMS_PATHWAY,BIOCARTA_NPC_PATHWAY,RegNetwork
BIOCARTA_RANMS_PATHWAY,BIOCARTA_RANBP2_PATHWAY,RegNetwork
