Cell	Drug
SIDM01510	135565082
SIDM01511	135565082
SIDM01512	135565082
SIDM01517	135565082
SIDM01518	135565082
SIDM01519	135565082
SIDM01520	135565082
SIDM01522	135565082
SIDM01523	135565082
SIDM01525	135565082
SIDM01526	135565082
SIDM01528	135565082
SIDM01529	135565082
SIDM01530	135565082
SIDM01531	135565082
SIDM01545	135565082
SIDM01546	135565082
SIDM01551	135565082
SIDM01553	135565082
SIDM01554	135565082
SIDM01556	135565082
SIDM01559	135565082
SIDM01560	135565082
SIDM01561	135565082
SIDM01563	135565082
SIDM01564	135565082
SIDM01565	135565082
SIDM01566	135565082
SIDM01567	135565082
SIDM01569	135565082
SIDM01570	135565082
SIDM01571	135565082
SIDM01572	135565082
SIDM01573	135565082
SIDM01574	135565082
SIDM01575	135565082
SIDM01577	135565082
SIDM01578	135565082
SIDM01580	135565082
SIDM01581	135565082
SIDM01582	135565082
SIDM01587	135565082
SIDM01588	135565082
SIDM01589	135565082
SIDM01590	135565082
SIDM01591	135565082
SIDM01593	135565082
SIDM01594	135565082
SIDM01596	135565082
SIDM01598	135565082
SIDM01602	135565082
SIDM01603	135565082
SIDM01604	135565082
SIDM01605	135565082
SIDM01606	135565082
SIDM01607	135565082
SIDM01608	135565082
SIDM01609	135565082
SIDM01611	135565082
SIDM01612	135565082
SIDM01613	135565082
SIDM01614	135565082
SIDM01615	135565082
SIDM01616	135565082
SIDM01617	135565082
SIDM01618	135565082
SIDM01619	135565082
SIDM01622	135565082
SIDM01624	135565082
SIDM01628	135565082
SIDM01629	135565082
SIDM01635	135565082
SIDM01640	135565082
SIDM01657	135565082
SIDM01658	135565082
SIDM01659	135565082
SIDM01660	135565082
SIDM01662	135565082
SIDM01664	135565082
SIDM01667	135565082
SIDM01668	135565082
SIDM01672	135565082
SIDM01675	135565082
SIDM01676	135565082
SIDM01679	135565082
SIDM01682	135565082
SIDM01685	135565082
SIDM01686	135565082
SIDM01689	135565082
SIDM01690	135565082
SIDM01691	135565082
SIDM01692	135565082
SIDM01693	135565082
SIDM01694	135565082
SIDM01695	135565082
SIDM01696	135565082
SIDM01697	135565082
SIDM01698	135565082
SIDM01699	135565082
SIDM01701	135565082
SIDM01702	135565082
SIDM01703	135565082
SIDM01704	135565082
SIDM01705	135565082
SIDM01709	135565082
SIDM01710	135565082
SIDM01724	135565082
SIDM01725	135565082
SIDM01726	135565082
SIDM01727	135565082
SIDM01728	135565082
SIDM01729	135565082
SIDM01730	135565082
SIDM01734	135565082
SIDM01739	135565082
SIDM01741	135565082
SIDM01743	135565082
SIDM01746	135565082
SIDM01749	135565082
SIDM01750	135565082
SIDM01752	135565082
SIDM01753	135565082
SIDM01756	135565082
SIDM01757	135565082
SIDM01758	135565082
SIDM01759	135565082
SIDM01760	135565082
SIDM01761	135565082
SIDM01762	135565082
SIDM01763	135565082
SIDM01764	135565082
SIDM01765	135565082
SIDM01766	135565082
SIDM01767	135565082
SIDM01768	135565082
SIDM01770	135565082
SIDM01771	135565082
SIDM01772	135565082
SIDM01773	135565082
SIDM01774	135565082
SIDM01775	135565082
SIDM01777	135565082
SIDM01779	135565082
SIDM01780	135565082
SIDM01781	135565082
SIDM01782	135565082
SIDM01820	135565082
SIDM01858	135565082
SIDM01859	135565082
SIDM01873	135565082
SIDM01942	135565082
SIDM01943	135565082
SIDM01944	135565082
SIDM01946	135565082
SIDM01947	135565082
SIDM01948	135565082
SIDM01949	135565082
SIDM01950	135565082
SIDM01951	135565082
SIDM01952	135565082
SIDM01954	135565082
SIDM01955	135565082
SIDM01956	135565082
SIDM01957	135565082
SIDM01958	135565082
SIDM01959	135565082
SIDM01960	135565082
SIDM01961	135565082
SIDM01962	135565082
SIDM01963	135565082
SIDM01964	135565082
SIDM01965	135565082
SIDM01966	135565082
SIDM02010	135565082
SIDM02011	135565082
SIDM02014	135565082
SIDM02015	135565082
SIDM02016	135565082
SIDM02017	135565082
SIDM02018	135565082
SIDM02019	135565082
SIDM02020	135565082
SIDM02021	135565082
SIDM02022	135565082
SIDM02023	135565082
SIDM02024	135565082
SIDM02025	135565082
SIDM02026	135565082
SIDM02027	135565082
SIDM02028	135565082
SIDM02029	135565082
SIDM02030	135565082
SIDM02031	135565082
SIDM02032	135565082
SIDM02034	135565082
SIDM02035	135565082
SIDM02036	135565082
SIDM02037	135565082
SIDM02038	135565082
SIDM02039	135565082
SIDM02040	135565082
SIDM02041	135565082
SIDM02042	135565082
SIDM02043	135565082
SIDM02044	135565082
SIDM02045	135565082
SIDM02046	135565082
SIDM02047	135565082
SIDM02048	135565082
SIDM02049	135565082
SIDM02050	135565082
SIDM02051	135565082
SIDM02052	135565082
SIDM02053	135565082
SIDM02054	135565082
SIDM02055	135565082
SIDM02056	135565082
SIDM02057	135565082
SIDM02058	135565082
SIDM02059	135565082
SIDM02060	135565082
SIDM02061	135565082
SIDM02062	135565082
SIDM02063	135565082
SIDM02064	135565082
SIDM02065	135565082
SIDM02066	135565082
SIDM02067	135565082
SIDM02068	135565082
SIDM02069	135565082
SIDM02070	135565082
SIDM02071	135565082
SIDM02072	135565082
SIDM02073	135565082
SIDM02074	135565082
SIDM02075	135565082
SIDM02076	135565082
SIDM02077	135565082
SIDM02078	135565082
SIDM02079	135565082
SIDM02080	135565082
SIDM00001	57339144
SIDM00002	57339144
SIDM00005	57339144
SIDM00006	57339144
SIDM00007	57339144
SIDM00008	57339144
SIDM00009	57339144
SIDM00011	57339144
SIDM00014	57339144
SIDM00015	57339144
SIDM00016	57339144
SIDM00017	57339144
SIDM00018	57339144
SIDM00025	57339144
SIDM00026	57339144
SIDM00027	57339144
SIDM00029	57339144
SIDM00032	57339144
SIDM00036	57339144
SIDM00054	57339144
SIDM00057	57339144
SIDM00062	57339144
SIDM00063	57339144
SIDM00065	57339144
SIDM00068	57339144
SIDM00070	57339144
SIDM00071	57339144
SIDM00074	57339144
SIDM00093	57339144
SIDM00131	57339144
SIDM00147	57339144
SIDM00153	57339144
SIDM00158	57339144
SIDM00159	57339144
SIDM00160	57339144
SIDM00161	57339144
SIDM00162	57339144
SIDM00163	57339144
SIDM00164	57339144
SIDM00165	57339144
SIDM00166	57339144
SIDM00167	57339144
SIDM00168	57339144
SIDM00169	57339144
SIDM00170	57339144
SIDM00171	57339144
SIDM00173	57339144
SIDM00192	57339144
SIDM00226	57339144
SIDM00228	57339144
SIDM00248	57339144
SIDM00265	57339144
SIDM00298	57339144
SIDM00307	57339144
SIDM00314	57339144
SIDM00397	57339144
SIDM00414	57339144
SIDM00452	57339144
SIDM00497	57339144
SIDM00500	57339144
SIDM00536	57339144
SIDM00546	57339144
SIDM00593	57339144
SIDM00595	57339144
SIDM00605	57339144
SIDM00610	57339144
SIDM00634	57339144
SIDM00636	57339144
SIDM00639	57339144
SIDM00644	57339144
SIDM00757	57339144
SIDM00775	57339144
SIDM00780	57339144
SIDM00784	57339144
SIDM00800	57339144
SIDM00823	57339144
SIDM00836	57339144
SIDM00840	57339144
SIDM00851	57339144
SIDM00862	57339144
SIDM00894	57339144
SIDM00897	57339144
SIDM00904	57339144
SIDM00914	57339144
SIDM00915	57339144
SIDM00945	57339144
SIDM00960	57339144
SIDM00979	57339144
SIDM00991	57339144
SIDM01022	57339144
SIDM01050	57339144
SIDM01061	57339144
SIDM01063	57339144
SIDM01074	57339144
SIDM01151	57339144
SIDM01158	57339144
SIDM01167	57339144
SIDM01195	57339144
SIDM01215	57339144
SIDM01222	57339144
SIDM01241	57339144
SIDM01254	57339144
SIDM01257	57339144
SIDM01266	57339144
SIDM01267	57339144
SIDM01268	57339144
SIDM01269	57339144
SIDM01270	57339144
SIDM01271	57339144
SIDM01272	57339144
SIDM01273	57339144
SIDM01274	57339144
SIDM01275	57339144
SIDM01276	57339144
SIDM01277	57339144
SIDM01278	57339144
SIDM01279	57339144
SIDM01280	57339144
SIDM01281	57339144
SIDM01282	57339144
SIDM01283	57339144
SIDM01284	57339144
SIDM01285	57339144
SIDM01286	57339144
SIDM01287	57339144
SIDM01288	57339144
SIDM01289	57339144
SIDM01290	57339144
SIDM01291	57339144
SIDM01292	57339144
SIDM01293	57339144
SIDM01294	57339144
SIDM01295	57339144
SIDM01296	57339144
SIDM01297	57339144
SIDM01298	57339144
SIDM01299	57339144
SIDM01301	57339144
SIDM01302	57339144
SIDM01303	57339144
SIDM01304	57339144
SIDM01305	57339144
SIDM01306	57339144
SIDM01307	57339144
SIDM01309	57339144
SIDM01310	57339144
SIDM01311	57339144
SIDM01312	57339144
SIDM01313	57339144
SIDM01314	57339144
SIDM01316	57339144
SIDM01318	57339144
SIDM01320	57339144
SIDM01321	57339144
SIDM01322	57339144
SIDM01323	57339144
SIDM01324	57339144
SIDM01325	57339144
SIDM01331	57339144
SIDM01332	57339144
SIDM01335	57339144
SIDM01336	57339144
SIDM01343	57339144
SIDM01347	57339144
SIDM01363	57339144
SIDM01368	57339144
SIDM01372	57339144
SIDM01377	57339144
SIDM01378	57339144
SIDM01387	57339144
SIDM01391	57339144
SIDM01393	57339144
SIDM01394	57339144
SIDM01397	57339144
SIDM01398	57339144
SIDM01409	57339144
SIDM01411	57339144
SIDM01412	57339144
SIDM01413	57339144
SIDM01432	57339144
SIDM01433	57339144
SIDM01434	57339144
SIDM01435	57339144
SIDM01436	57339144
SIDM01437	57339144
SIDM01439	57339144
SIDM01442	57339144
SIDM01443	57339144
SIDM01444	57339144
SIDM01445	57339144
SIDM01446	57339144
SIDM01447	57339144
SIDM01449	57339144
SIDM01450	57339144
SIDM01451	57339144
SIDM01454	57339144
SIDM01460	57339144
SIDM01463	57339144
SIDM01464	57339144
SIDM01469	57339144
SIDM01470	57339144
SIDM01471	57339144
SIDM01472	57339144
SIDM01473	57339144
SIDM01474	57339144
SIDM01476	57339144
SIDM01479	57339144
SIDM01480	57339144
SIDM01482	57339144
SIDM01483	57339144
SIDM01490	57339144
SIDM01491	57339144
SIDM01492	57339144
SIDM01494	57339144
SIDM01498	57339144
SIDM01502	57339144
SIDM01503	57339144
SIDM01504	57339144
SIDM01510	57339144
SIDM01511	57339144
SIDM01512	57339144
SIDM01517	57339144
SIDM01518	57339144
SIDM01519	57339144
SIDM01520	57339144
SIDM01522	57339144
SIDM01523	57339144
SIDM01525	57339144
SIDM01526	57339144
SIDM01528	57339144
SIDM01529	57339144
SIDM01530	57339144
SIDM01531	57339144
SIDM01545	57339144
SIDM01546	57339144
SIDM01551	57339144
SIDM01553	57339144
SIDM01554	57339144
SIDM01556	57339144
SIDM01559	57339144
SIDM01560	57339144
SIDM01561	57339144
SIDM01563	57339144
SIDM01564	57339144
SIDM01565	57339144
SIDM01566	57339144
SIDM01567	57339144
SIDM01569	57339144
SIDM01570	57339144
SIDM01571	57339144
SIDM01572	57339144
SIDM01573	57339144
SIDM01574	57339144
SIDM01575	57339144
SIDM01577	57339144
SIDM01578	57339144
SIDM01580	57339144
SIDM01581	57339144
SIDM01582	57339144
SIDM01587	57339144
SIDM01588	57339144
SIDM01589	57339144
SIDM01590	57339144
SIDM01591	57339144
SIDM01593	57339144
SIDM01594	57339144
SIDM01596	57339144
SIDM01598	57339144
SIDM01602	57339144
SIDM01603	57339144
SIDM01604	57339144
SIDM01605	57339144
SIDM01606	57339144
SIDM01607	57339144
SIDM01608	57339144
SIDM01609	57339144
SIDM01611	57339144
SIDM01612	57339144
SIDM01613	57339144
SIDM01614	57339144
SIDM01615	57339144
SIDM01616	57339144
SIDM01617	57339144
SIDM01618	57339144
SIDM01619	57339144
SIDM01622	57339144
SIDM01624	57339144
SIDM01628	57339144
SIDM01629	57339144
SIDM01635	57339144
SIDM01640	57339144
SIDM01657	57339144
SIDM01658	57339144
SIDM01659	57339144
SIDM01660	57339144
SIDM01662	57339144
SIDM01664	57339144
SIDM01667	57339144
SIDM01668	57339144
SIDM01672	57339144
SIDM01675	57339144
SIDM01676	57339144
SIDM01679	57339144
SIDM01682	57339144
SIDM01685	57339144
SIDM01686	57339144
SIDM01689	57339144
SIDM01690	57339144
SIDM01691	57339144
SIDM01692	57339144
SIDM01693	57339144
SIDM01694	57339144
SIDM01695	57339144
SIDM01696	57339144
SIDM01697	57339144
SIDM01698	57339144
SIDM01699	57339144
SIDM01701	57339144
SIDM01702	57339144
SIDM01703	57339144
SIDM01704	57339144
SIDM01705	57339144
SIDM01709	57339144
SIDM01710	57339144
SIDM01724	57339144
SIDM01725	57339144
SIDM01726	57339144
SIDM01727	57339144
SIDM01728	57339144
SIDM01729	57339144
SIDM01730	57339144
SIDM01734	57339144
SIDM01739	57339144
SIDM01741	57339144
SIDM01743	57339144
SIDM01746	57339144
SIDM01749	57339144
SIDM01750	57339144
SIDM01752	57339144
SIDM01753	57339144
SIDM01756	57339144
SIDM01757	57339144
SIDM01758	57339144
SIDM01759	57339144
SIDM01760	57339144
SIDM01761	57339144
SIDM01762	57339144
SIDM01763	57339144
SIDM01764	57339144
SIDM01765	57339144
SIDM01766	57339144
SIDM01767	57339144
SIDM01768	57339144
SIDM01770	57339144
SIDM01771	57339144
SIDM01772	57339144
SIDM01773	57339144
SIDM01774	57339144
SIDM01775	57339144
SIDM01777	57339144
SIDM01779	57339144
SIDM01780	57339144
SIDM01781	57339144
SIDM01782	57339144
SIDM01820	57339144
SIDM01858	57339144
SIDM01859	57339144
SIDM01873	57339144
SIDM01942	57339144
SIDM01943	57339144
SIDM01944	57339144
SIDM01946	57339144
SIDM01947	57339144
SIDM01948	57339144
SIDM01949	57339144
SIDM01950	57339144
SIDM01951	57339144
SIDM01952	57339144
SIDM01954	57339144
SIDM01955	57339144
SIDM01956	57339144
SIDM01957	57339144
SIDM01958	57339144
SIDM01959	57339144
SIDM01960	57339144
SIDM01961	57339144
SIDM01962	57339144
SIDM01963	57339144
SIDM01964	57339144
SIDM01965	57339144
SIDM01966	57339144
SIDM02010	57339144
SIDM02011	57339144
SIDM02014	57339144
SIDM02015	57339144
SIDM02016	57339144
SIDM02017	57339144
SIDM02018	57339144
SIDM02019	57339144
SIDM02020	57339144
SIDM02021	57339144
SIDM02022	57339144
SIDM02023	57339144
SIDM02024	57339144
SIDM02025	57339144
SIDM02026	57339144
SIDM02027	57339144
SIDM02028	57339144
SIDM02029	57339144
SIDM02030	57339144
SIDM02031	57339144
SIDM02032	57339144
SIDM02034	57339144
SIDM02035	57339144
SIDM02036	57339144
SIDM02037	57339144
SIDM02038	57339144
SIDM02039	57339144
SIDM02040	57339144
SIDM02041	57339144
SIDM02042	57339144
SIDM02043	57339144
SIDM02044	57339144
SIDM02045	57339144
SIDM02046	57339144
SIDM02047	57339144
SIDM02048	57339144
SIDM02049	57339144
SIDM02050	57339144
SIDM02051	57339144
SIDM02052	57339144
SIDM02053	57339144
SIDM02054	57339144
SIDM02055	57339144
SIDM02056	57339144
SIDM02057	57339144
SIDM02058	57339144
SIDM02059	57339144
SIDM02060	57339144
SIDM02061	57339144
SIDM02062	57339144
SIDM02063	57339144
SIDM02064	57339144
SIDM02065	57339144
SIDM02066	57339144
SIDM02067	57339144
SIDM02068	57339144
SIDM02069	57339144
SIDM02070	57339144
SIDM02071	57339144
SIDM02072	57339144
SIDM02073	57339144
SIDM02074	57339144
SIDM02075	57339144
SIDM02076	57339144
SIDM02077	57339144
SIDM02078	57339144
SIDM02079	57339144
SIDM02080	57339144
SIDM00001	53315878
SIDM00002	53315878
SIDM00005	53315878
SIDM00006	53315878
SIDM00007	53315878
SIDM00008	53315878
SIDM00009	53315878
SIDM00011	53315878
SIDM00014	53315878
SIDM00015	53315878
SIDM00016	53315878
SIDM00017	53315878
SIDM00018	53315878
SIDM00025	53315878
SIDM00026	53315878
SIDM00027	53315878
SIDM00029	53315878
SIDM00032	53315878
SIDM00036	53315878
SIDM00054	53315878
SIDM00057	53315878
SIDM00062	53315878
SIDM00063	53315878
SIDM00065	53315878
SIDM00068	53315878
SIDM00070	53315878
SIDM00071	53315878
SIDM00074	53315878
SIDM00093	53315878
SIDM00131	53315878
SIDM00147	53315878
SIDM00153	53315878
SIDM00158	53315878
SIDM00159	53315878
SIDM00160	53315878
SIDM00161	53315878
SIDM00162	53315878
SIDM00163	53315878
SIDM00164	53315878
SIDM00165	53315878
SIDM00166	53315878
SIDM00167	53315878
SIDM00168	53315878
SIDM00169	53315878
SIDM00170	53315878
SIDM00171	53315878
SIDM00173	53315878
SIDM00192	53315878
SIDM00226	53315878
SIDM00228	53315878
SIDM00248	53315878
SIDM00265	53315878
SIDM00298	53315878
SIDM00307	53315878
SIDM00314	53315878
SIDM00397	53315878
SIDM00414	53315878
SIDM00452	53315878
SIDM00497	53315878
SIDM00500	53315878
SIDM00536	53315878
SIDM00546	53315878
SIDM00593	53315878
SIDM00595	53315878
SIDM00605	53315878
SIDM00610	53315878
SIDM00634	53315878
SIDM00636	53315878
SIDM00639	53315878
SIDM00644	53315878
SIDM00757	53315878
SIDM00775	53315878
SIDM00780	53315878
SIDM00784	53315878
SIDM00800	53315878
SIDM00823	53315878
SIDM00836	53315878
SIDM00840	53315878
SIDM00851	53315878
SIDM00862	53315878
SIDM00894	53315878
SIDM00897	53315878
SIDM00904	53315878
SIDM00914	53315878
SIDM00915	53315878
SIDM00945	53315878
SIDM00960	53315878
SIDM00979	53315878
SIDM00991	53315878
SIDM01022	53315878
SIDM01050	53315878
SIDM01061	53315878
SIDM01063	53315878
SIDM01074	53315878
SIDM01151	53315878
SIDM01158	53315878
SIDM01167	53315878
SIDM01195	53315878
SIDM01215	53315878
SIDM01222	53315878
SIDM01241	53315878
SIDM01254	53315878
SIDM01257	53315878
SIDM01266	53315878
SIDM01267	53315878
SIDM01268	53315878
SIDM01269	53315878
SIDM01270	53315878
SIDM01271	53315878
SIDM01272	53315878
SIDM01273	53315878
SIDM01274	53315878
SIDM01275	53315878
SIDM01276	53315878
SIDM01277	53315878
SIDM01278	53315878
SIDM01279	53315878
SIDM01280	53315878
SIDM01281	53315878
SIDM01282	53315878
SIDM01283	53315878
SIDM01284	53315878
SIDM01285	53315878
SIDM01286	53315878
SIDM01287	53315878
SIDM01288	53315878
SIDM01289	53315878
SIDM01290	53315878
SIDM01291	53315878
SIDM01292	53315878
SIDM01293	53315878
SIDM01294	53315878
SIDM01295	53315878
SIDM01296	53315878
SIDM01297	53315878
SIDM01298	53315878
SIDM01299	53315878
SIDM01301	53315878
SIDM01302	53315878
SIDM01303	53315878
SIDM01304	53315878
SIDM01305	53315878
SIDM01306	53315878
SIDM01307	53315878
SIDM01309	53315878
SIDM01310	53315878
SIDM01311	53315878
SIDM01312	53315878
SIDM01313	53315878
SIDM01314	53315878
SIDM01316	53315878
SIDM01318	53315878
SIDM01320	53315878
SIDM01321	53315878
SIDM01322	53315878
SIDM01323	53315878
SIDM01324	53315878
SIDM01325	53315878
SIDM01331	53315878
SIDM01332	53315878
SIDM01335	53315878
SIDM01336	53315878
SIDM01343	53315878
SIDM01347	53315878
SIDM01363	53315878
SIDM01368	53315878
SIDM01372	53315878
SIDM01377	53315878
SIDM01378	53315878
SIDM01387	53315878
SIDM01391	53315878
SIDM01393	53315878
SIDM01394	53315878
SIDM01397	53315878
SIDM01398	53315878
SIDM01409	53315878
SIDM01411	53315878
SIDM01412	53315878
SIDM01413	53315878
SIDM01432	53315878
SIDM01433	53315878
SIDM01434	53315878
SIDM01435	53315878
SIDM01436	53315878
SIDM01437	53315878
SIDM01439	53315878
SIDM01442	53315878
SIDM01443	53315878
SIDM01444	53315878
SIDM01445	53315878
SIDM01446	53315878
SIDM01447	53315878
SIDM01449	53315878
SIDM01450	53315878
SIDM01451	53315878
SIDM01454	53315878
SIDM01460	53315878
SIDM01463	53315878
SIDM01464	53315878
SIDM01469	53315878
SIDM01470	53315878
SIDM01471	53315878
SIDM01472	53315878
SIDM01473	53315878
SIDM01474	53315878
SIDM01476	53315878
SIDM01479	53315878
SIDM01480	53315878
SIDM01482	53315878
SIDM01483	53315878
SIDM01490	53315878
SIDM01491	53315878
SIDM01492	53315878
SIDM01494	53315878
SIDM01498	53315878
SIDM01502	53315878
SIDM01503	53315878
SIDM01504	53315878
SIDM01510	53315878
SIDM01511	53315878
SIDM01512	53315878
SIDM01517	53315878
SIDM01518	53315878
SIDM01519	53315878
SIDM01520	53315878
SIDM01522	53315878
SIDM01523	53315878
SIDM01525	53315878
SIDM01526	53315878
SIDM01528	53315878
SIDM01529	53315878
SIDM01530	53315878
SIDM01531	53315878
SIDM01545	53315878
SIDM01546	53315878
SIDM01551	53315878
SIDM01553	53315878
SIDM01554	53315878
SIDM01556	53315878
SIDM01559	53315878
SIDM01560	53315878
SIDM01561	53315878
SIDM01563	53315878
SIDM01564	53315878
SIDM01565	53315878
SIDM01566	53315878
SIDM01567	53315878
SIDM01569	53315878
SIDM01570	53315878
SIDM01571	53315878
SIDM01572	53315878
SIDM01573	53315878
SIDM01574	53315878
SIDM01575	53315878
SIDM01577	53315878
SIDM01578	53315878
SIDM01580	53315878
SIDM01581	53315878
SIDM01582	53315878
SIDM01587	53315878
SIDM01588	53315878
SIDM01589	53315878
SIDM01590	53315878
SIDM01591	53315878
SIDM01593	53315878
SIDM01594	53315878
SIDM01596	53315878
SIDM01598	53315878
SIDM01602	53315878
SIDM01603	53315878
SIDM01604	53315878
SIDM01605	53315878
SIDM01606	53315878
SIDM01607	53315878
SIDM01608	53315878
SIDM01609	53315878
SIDM01611	53315878
SIDM01612	53315878
SIDM01613	53315878
SIDM01614	53315878
SIDM01615	53315878
SIDM01616	53315878
SIDM01617	53315878
SIDM01618	53315878
SIDM01619	53315878
SIDM01622	53315878
SIDM01624	53315878
SIDM01628	53315878
SIDM01629	53315878
SIDM01635	53315878
SIDM01640	53315878
SIDM01657	53315878
SIDM01658	53315878
SIDM01659	53315878
SIDM01660	53315878
SIDM01662	53315878
SIDM01664	53315878
SIDM01667	53315878
SIDM01668	53315878
SIDM01672	53315878
SIDM01675	53315878
SIDM01676	53315878
SIDM01679	53315878
SIDM01682	53315878
SIDM01685	53315878
SIDM01686	53315878
SIDM01689	53315878
SIDM01690	53315878
SIDM01691	53315878
SIDM01692	53315878
SIDM01693	53315878
SIDM01694	53315878
SIDM01695	53315878
SIDM01696	53315878
SIDM01697	53315878
SIDM01698	53315878
SIDM01699	53315878
SIDM01701	53315878
SIDM01702	53315878
SIDM01703	53315878
SIDM01704	53315878
SIDM01705	53315878
SIDM01709	53315878
SIDM01710	53315878
SIDM01724	53315878
SIDM01725	53315878
SIDM01726	53315878
SIDM01727	53315878
SIDM01728	53315878
SIDM01729	53315878
SIDM01730	53315878
SIDM01734	53315878
SIDM01739	53315878
SIDM01741	53315878
SIDM01743	53315878
SIDM01746	53315878
SIDM01749	53315878
SIDM01750	53315878
SIDM01752	53315878
SIDM01753	53315878
SIDM01756	53315878
SIDM01757	53315878
SIDM01758	53315878
SIDM01759	53315878
SIDM01760	53315878
SIDM01761	53315878
SIDM01762	53315878
SIDM01763	53315878
SIDM01764	53315878
SIDM01765	53315878
SIDM01766	53315878
SIDM01767	53315878
SIDM01768	53315878
SIDM01770	53315878
SIDM01771	53315878
SIDM01772	53315878
SIDM01773	53315878
SIDM01774	53315878
SIDM01775	53315878
SIDM01777	53315878
SIDM01779	53315878
SIDM01780	53315878
SIDM01781	53315878
SIDM01782	53315878
SIDM01820	53315878
SIDM01858	53315878
SIDM01859	53315878
SIDM01873	53315878
SIDM01942	53315878
SIDM01943	53315878
SIDM01944	53315878
SIDM01946	53315878
SIDM01947	53315878
SIDM01948	53315878
SIDM01949	53315878
SIDM01950	53315878
SIDM01951	53315878
SIDM01952	53315878
SIDM01954	53315878
SIDM01955	53315878
SIDM01956	53315878
SIDM01957	53315878
SIDM01958	53315878
SIDM01959	53315878
SIDM01960	53315878
SIDM01961	53315878
SIDM01962	53315878
SIDM01963	53315878
SIDM01964	53315878
SIDM01965	53315878
SIDM01966	53315878
SIDM02010	53315878
SIDM02011	53315878
SIDM02014	53315878
SIDM02015	53315878
SIDM02016	53315878
SIDM02017	53315878
SIDM02018	53315878
SIDM02019	53315878
SIDM02020	53315878
